Date,SPY,VOO,QQQ,VTI,VXUS,VEA,VWO,VYM,VIG,VTV,VUG,VOE,VBK,,
1/9/15,204.25,187.229996,102.620003,105.269997,47.740002,37.209999,40.099998,68.550003,80.760002,83.900002,103.760002,88.739998,125.470001,,
1/12/15,202.649994,185.839996,101.550003,104.519997,47.549999,37.169998,39.740002,68.099998,80.18,83.330002,102.839996,88.019997,125.110001,,
1/13/15,202.080002,185.350006,101.519997,104.279999,47.799999,37.349998,40.02,67.970001,79.989998,83,102.75,87.82,125.010002,,
1/14/15,200.860001,184.259995,100.959999,103.709999,47.599998,37.25,39.869999,67.660004,79.489998,82.440002,102.25,87.209999,124.610001,,
1/15/15,199.020004,182.539993,99.650002,102.660004,47.939999,37.459999,39.990002,67.18,79.150002,81.849998,101.080002,86.489998,122.410004,,
1/16/15,201.630005,184.800003,100.82,104.019997,48.41,37.869999,40.389999,67.910004,80.019997,82.919998,102.32,87.720001,124.440002,,
1/20/15,202.059998,185.259995,101.620003,104.169998,48.470001,38.040001,40.25,68.129997,80.019997,82.940002,102.790001,87.459999,124.120003,,
1/21/15,203.080002,186.229996,102.139999,104.639999,48.93,38.32,41.150002,68.400002,80.309998,83.379997,103.330002,88.129997,124.169998,,
1/22/15,206.100006,189.080002,104.029999,106.230003,49.259998,38.459999,42.02,69.309998,81.449997,84.610001,104.940002,89.470001,126.199997,,
1/23/15,204.970001,188.039993,104.260002,105.75,48.919998,38.23,41.66,68.739998,80.949997,83.910004,104.760002,88.849998,126.400002,,
1/26/15,205.449997,188.410004,104.139999,106.190002,49.439999,38.740002,41.709999,68.900002,81.18,84.110001,105.139999,89.389999,127.489998,,
1/27/15,202.740005,185.940002,101.440002,104.949997,49.389999,38.77,41.490002,67.82,80.370003,83.010002,103.870003,88.830002,127.150002,,
1/28/15,200.139999,183.490005,100.919998,103.529999,48.75,38.259998,41,67.139999,79.279999,81.629997,102.860001,87.739998,125.470001,,
1/29/15,201.990005,185.270004,101.889999,104.519997,49.220001,38.779999,41.040001,67.879997,79.720001,82.400002,103.809998,88.43,126.82,,
1/30/15,199.449997,182.990005,101.099998,103.099998,48.470001,38.150002,39.939999,66.769997,78.419998,81.029999,102.800003,87.309998,124.790001,,
2/2/15,201.919998,185.089996,101.980003,104.260002,49.189999,38.650002,40.650002,67.68,79.480003,82.32,103.769997,88.309998,125.809998,,
2/3/15,204.839996,187.789993,102.959999,105.860001,49.950001,39.200001,41.369999,68.580002,80.760002,83.610001,105.089996,89.800003,127.739998,,
2/4/15,204.059998,187.149994,102.870003,105.489998,49.549999,38.919998,41.09,68.260002,80.379997,83.290001,104.730003,89.480003,127.389999,,
2/5/15,206.119995,189.050003,103.760002,106.650002,50.119999,39.330002,41.400002,68.970001,81.209999,84.169998,105.830002,90.760002,129.029999,,
2/6/15,205.550003,188.520004,103.129997,106.330002,49.439999,38.860001,40.720001,68.699997,80.980003,84.099998,105.260002,90.419998,128.5,,
2/9/15,204.630005,187.660004,102.800003,105.800003,49.330002,38.68,40.669998,68.449997,80.559998,83.730003,104.82,90.080002,127.589996,,
2/10/15,206.809998,189.660004,104.400002,106.879997,49.580002,39.009998,40.599998,69.160004,81.400002,84.5,106.120003,90.959999,128.589996,,
2/11/15,206.929993,189.789993,104.779999,106.93,49.34,38.799999,40.419998,69.120003,81.43,84.379997,106.410004,90.720001,128.679993,,
2/12/15,208.919998,191.550003,106,107.959999,50.139999,39.400002,41.360001,69.800003,81.910004,85.160004,107.459999,91.599998,130.300003,,
2/13/15,209.779999,192.389999,106.910004,108.470001,50.470001,39.68,41.779999,70.010002,82.389999,85.389999,108.089996,91.870003,131.160004,,
2/17/15,210.110001,192.699997,107.010002,108.639999,50.630001,39.77,41.650002,70.07,82.5,85.589996,108.220001,92.029999,131.270004,,
2/18/15,210.130005,192.740005,107.160004,108.699997,50.830002,40.040001,41.689999,70.059998,82.57,85.470001,108.459999,92.360001,131.809998,,
2/19/15,209.979996,192.610001,107.690002,108.669998,50.77,40.060001,41.560001,69.860001,82.400002,85.220001,108.620003,92.230003,131.800003,,
2/20/15,211.240005,193.779999,108.410004,109.279999,51.150002,40.459999,41.77,70.169998,82.839996,85.699997,109.389999,92.739998,132.589996,,
2/23/15,211.210007,193.729996,108.519997,109.269997,50.939999,40.299999,41.369999,70.230003,82.730003,85.599998,109.449997,92.709999,132.550003,,
2/24/15,211.809998,194.300003,108.599998,109.519997,51.259998,40.540001,41.939999,70.480003,83.040001,86.010002,109.5,92.669998,132.339996,,
2/25/15,211.630005,194.089996,108.330002,109.480003,51.369999,40.580002,41.799999,70.279999,82.980003,85.830002,109.629997,92.529999,132.720001,,
2/26/15,211.380005,193.869995,108.879997,109.410004,51.279999,40.470001,41.77,70.279999,82.879997,85.620003,109.629997,92.18,132.789993,,
2/27/15,210.660004,193.199997,108.400002,109.019997,51.27,40.5,41.799999,70.040001,82.800003,85.330002,109.220001,91.980003,132.240005,,
3/2/15,211.990005,194.470001,109.379997,109.690002,51.27,40.560001,41.740002,70.25,83.220001,85.690002,110.139999,92.449997,133.350006,,
3/3/15,211.119995,193.639999,108.870003,109.239998,51.009998,40.330002,41.360001,70.010002,82.68,85.309998,109.720001,92.120003,132.729996,,
3/4/15,210.229996,192.830002,108.449997,108.800003,50.759998,40.150002,40.880001,69.650002,82.199997,84.980003,109.279999,91.650002,132.009995,,
3/5/15,210.460007,193.039993,108.639999,108.970001,50.790001,40.279999,40.799999,69.519997,82.43,85.089996,109.419998,91.870003,132.619995,,
3/6/15,207.5,190.309998,107.410004,107.459999,50.09,39.740002,40.139999,68.559998,81.269997,83.879997,107.940002,90.660004,130.789993,,
3/9/15,208.360001,191.119995,107.720001,107.860001,50.119999,39.759998,39.98,68.82,81.760002,84.239998,108.290001,90.809998,131.160004,,
3/10/15,204.979996,187.979996,105.720001,106.220001,49.07,38.93,39.150002,67.790001,80.529999,82.860001,106.599998,89.459999,129.910004,,
3/11/15,204.5,187.539993,105.110001,106.139999,49.200001,39.029999,39.459999,67.519997,80.290001,82.860001,106.199997,89.480003,130.679993,,
3/12/15,207.100006,189.960007,105.800003,107.470001,49.740002,39.509998,39.68,68.300003,81.300003,83.849998,107.629997,90.669998,132.309998,,
3/13/15,205.830002,188.800003,105.339996,106.870003,49.400002,39.27,39.200001,67.910004,80.639999,83.330002,106.93,90.010002,131.740005,,
3/16/15,208.580002,191.380005,106.699997,108.209999,49.919998,39.709999,39.66,68.720001,81.75,84.440002,108.400002,91.099998,132.949997,,
3/17/15,207.960007,190.729996,106.870003,108,49.900002,39.669998,39.91,68.57,81.279999,84.029999,108.349998,91.029999,133.059998,,
3/18/15,210.460007,193,107.919998,109.239998,50.959999,40.490002,40.939999,69.459999,82.050003,85.080002,109.580002,92.239998,134.440002,,
3/19/15,209.5,192.110001,108.080002,108.849998,50.34,40,40.220001,68.980003,81.610001,84.449997,109.5,91.760002,134.630005,,
3/20/15,210.410004,193.850006,108.529999,109.760002,51.330002,40.860001,40.720001,69.489998,82.220001,85.190002,110.43,92.730003,135.660004,,
3/23/15,210,192.520004,108.32,109.57,51.57,41.049999,40.84,69.07,81.720001,85.190002,110.010002,92.610001,135.210007,,
3/24/15,208.820007,191.399994,107.93,108.989998,51.59,41.009998,41,68.529999,81.370003,84.57,109.519997,92.059998,134.75,,
3/25/15,205.759995,188.610001,105.459999,106.790001,50.919998,40.610001,40.220001,67.769997,80.169998,83.129997,107.18,90.839996,131.820007,,
3/26/15,205.270004,188.139999,105.099998,106.580002,50.630001,40.279999,39.990002,67.580002,80.010002,82.900002,107.029999,90.540001,131.610001,,
3/27/15,205.740005,188.529999,105.519997,106.870003,50.669998,40.369999,40.080002,67.720001,80.260002,83.089996,107.279999,91.059998,132.580002,,
3/30/15,208.25,190.880005,106.730003,108.230003,50.880001,40.400002,40.900002,68.580002,81.239998,84.160004,108.540001,92.129997,134.419998,,
3/31/15,206.429993,189.199997,105.599998,107.25,50.349998,39.830002,40.869999,68.300003,80.470001,83.699997,104.610001,91.910004,131.779999,,
4/1/15,205.699997,188.589996,105.050003,107.050003,50.75,40.110001,41.419998,67.860001,80.239998,83.169998,107.150002,91.529999,133.460007,,
4/2/15,206.440002,189.149994,105.120003,107.389999,51.209999,40.41,42.060001,68.050003,80.440002,83.459999,107.589996,91.949997,133.830002,,
4/6/15,207.830002,190.479996,105.980003,108.129997,51.790001,40.799999,42.57,68.559998,81.110001,84.019997,108.25,92.550003,134.589996,,
4/7/15,207.279999,189.970001,105.800003,107.769997,51.759998,40.799999,42.470001,68.440002,80.830002,83.830002,107.989998,92.190002,133.839996,,
4/8/15,207.979996,190.660004,106.639999,108.230003,52.139999,40.990002,43.330002,68.440002,81.07,83.910004,108.620003,92.540001,134.970001,,
4/9/15,208.899994,191.490005,107.309998,108.610001,52.34,41.049999,43.889999,68.790001,81.419998,84.349998,109.019997,92.849998,134.660004,,
4/10/15,210.039993,192.539993,107.75,109.120003,52.400002,41.130001,43.799999,69.349998,81.599998,84.93,109.389999,92.970001,135.330002,,
4/13/15,209.089996,191.669998,107.480003,108.690002,52.110001,40.91,43.650002,68.980003,81.239998,84.580002,108.900002,92.529999,135.039993,,
4/14/15,209.490005,192.020004,107.169998,108.849998,52.509998,41.220001,43.77,69.160004,81.269997,84.82,108.870003,92.75,135.029999,,
4/15/15,210.429993,192.899994,107.839996,109.400002,52.82,41.41,44.029999,69.599998,81.400002,85.269997,109.309998,93.349998,135.929993,,
4/16/15,210.369995,192.830002,107.690002,109.349998,53.02,41.509998,44.43,69.559998,81.150002,85.190002,109.349998,93.110001,135.880005,,
4/17/15,207.949997,190.589996,106.010002,108.080002,52.310001,41.009998,43.52,68.860001,80.190002,84.32,107.919998,92.330002,134,,
4/20/15,209.850006,192.330002,107.599998,108.959999,52.34,41.080002,43.380001,69.510002,81.029999,85.040001,109,92.800003,135.050003,,
4/21/15,209.600006,192.139999,108.059998,108.93,52.73,41.43,43.720001,69.239998,80.980003,84.709999,109.220001,92.57,135.210007,,
4/22/15,210.630005,193.089996,108.650002,109.389999,52.880001,41.52,44.23,69.589996,81.349998,85.089996,109.779999,92.860001,135.339996,,
4/23/15,211.160004,193.589996,109.059998,109.730003,53.150002,41.700001,44.450001,69.669998,81.370003,85.339996,110.040001,93.019997,136.210007,,
4/24/15,211.649994,193.979996,110.540001,109.849998,53.380001,41.93,44.669998,69.910004,81.589996,85.5,110.209999,93.019997,135.850006,,
4/27/15,210.770004,193.210007,110.260002,109.279999,53.66,42.09,44.860001,69.669998,81.360001,85.139999,109.720001,92.330002,134.229996,,
4/28/15,211.440002,193.809998,110.040001,109.57,53.720001,42.16,44.970001,70.209999,81.550003,85.720001,109.43,92.5,134.509995,,
4/29/15,210.570007,193.020004,109.349998,109.089996,53.310001,41.790001,44.490002,69.910004,81.080002,85.489998,108.870003,92.169998,133.389999,,
4/30/15,208.460007,191.100006,107.629997,107.910004,52.77,41.369999,43.900002,69.459999,80.300003,84.769997,107.550003,91.639999,130.820007,,
5/1/15,210.720001,193.100006,109.050003,108.900002,53.18,41.720001,44.16,69.910004,81.160004,85.580002,108.860001,92.589996,131.960007,,
5/4/15,211.320007,193.699997,109.230003,109.279999,53.279999,41.759998,44.380001,70.110001,81.360001,85.919998,109.019997,92.940002,132.520004,,
5/5/15,208.899994,191.440002,107.449997,107.980003,52.549999,41.130001,43.919998,69.419998,80.529999,84.989998,107.5,91.910004,130.380005,,
5/6/15,208.039993,190.669998,106.709999,107.68,52.52,41.220001,43.34,69.120003,80.309998,84.68,107.25,91.57,130.770004,,
5/7/15,208.869995,191.440002,107.349998,108.089996,52.310001,41.080002,43.279999,69.260002,80.720001,84.910004,107.839996,91.900002,131.699997,,
5/8/15,211.619995,193.949997,108.690002,109.449997,53.34,41.970001,43.939999,70.150002,81.650002,86.080002,109.18,92.870003,133.039993,,
5/11/15,210.610001,193.020004,108.269997,108.989998,52.91,41.599998,43.52,69.769997,81.349998,85.650002,108.68,92.699997,133.009995,,
5/12/15,209.979996,192.460007,107.779999,108.669998,52.869999,41.599998,43.400002,69.589996,81.160004,85.379997,108.389999,92.300003,132.850006,,
5/13/15,210.020004,192.520004,108,108.730003,53.16,41.900002,43.509998,69.620003,81.18,85.449997,108.279999,92.279999,132.860001,,
5/14/15,212.210007,194.529999,109.580002,109.809998,53.790001,42.400002,43.919998,70.25,82.080002,86.199997,109.559998,93.099998,134.199997,,
5/15/15,212.440002,194.729996,109.580002,109.940002,53.939999,42.450001,44.369999,70.330002,82.290001,86.290001,109.760002,93.269997,134.339996,,
5/18/15,213.100006,195.330002,110.059998,110.349998,53.68,42.310001,43.939999,70.400002,82.440002,86.510002,110.199997,93.730003,135.619995,,
5/19/15,213.029999,195.229996,109.940002,110.300003,53.529999,42.150002,44.040001,70.370003,82.32,86.529999,110.059998,93.599998,135.270004,,
5/20/15,212.880005,195.100006,110.010002,110.230003,53.599998,42.23,43.98,70.43,82.139999,86.480003,109.949997,93.68,135.490005,,
5/21/15,213.5,195.690002,110.580002,110.510002,53.82,42.459999,43.849998,70.510002,82.309998,86.68,110.32,93.790001,135.559998,,
5/22/15,212.990005,195.259995,110.470001,110.300003,53.57,42.200001,43.959999,70.209999,81.93,86.349998,110.300003,93.650002,135.389999,,
5/26/15,210.699997,193.160004,109.199997,109.150002,52.66,41.490002,43.310001,69.629997,81.160004,85.5,109.120003,92.629997,134.149994,,
5/27/15,212.699997,194.940002,110.959999,110.150002,53.060001,41.84,43.419998,70.110001,81.860001,86.18,110.260002,93.290001,135.539993,,
5/28/15,212.460007,194.759995,110.709999,110.050003,52.810001,41.75,42.810001,70.120003,81.739998,86.190002,109.970001,93.150002,135.369995,,
5/29/15,211.139999,193.490005,110.050003,109.309998,52.290001,41.349998,42.34,69.720001,81.07,85.769997,109.139999,92.739998,134.410004,,
6/1/15,211.570007,193.940002,110.419998,109.580002,52.130001,41.25,42.310001,69.730003,81.190002,85.839996,109.519997,92.790001,134.970001,,
6/2/15,211.360001,193.740005,110.07,109.5,52.419998,41.389999,42.459999,69.610001,81.120003,85.699997,109.440002,92.779999,134.949997,,
6/3/15,211.919998,194.270004,110.400002,109.879997,52.59,41.630001,42.25,69.650002,81.349998,85.910004,109.830002,93.019997,135.830002,,
6/4/15,210.130005,192.690002,109.559998,109,51.970001,41.150002,41.630001,69.089996,80.559998,85.139999,108.959999,92.099998,134.699997,,
6/5/15,209.770004,192.300003,109.300003,108.910004,51.52,40.700001,41.43,68.800003,80.220001,84.949997,108.860001,92.089996,135.550003,,
6/8/15,208.419998,191.110001,108.190002,108.239998,51.41,40.66,41.41,68.519997,79.790001,84.559998,108.010002,91.599998,134.729996,,
6/9/15,208.449997,191.059998,108.010002,108.150002,51.169998,40.43,41.110001,68.589996,79.830002,84.669998,107.849998,91.540001,134.25,,
6/10/15,210.960007,193.330002,109.489998,109.449997,52.119999,41.27,41.709999,69.339996,80.800003,85.690002,109.120003,92.459999,135.699997,,
6/11/15,211.649994,193.929993,109.650002,109.769997,52.189999,41.389999,41.540001,69.529999,81.110001,85.959999,109.360001,92.760002,136.080002,,
6/12/15,209.929993,192.509995,108.75,109.059998,51.849998,41.060001,41.549999,68.949997,80.57,85.290001,108.669998,92.220001,135.639999,,
6/15/15,209.100006,191.619995,108.209999,108.57,51.5,40.799999,41.130001,68.610001,80,84.889999,108.160004,91.699997,135.220001,,
6/16/15,210.25,192.740005,108.800003,109.160004,51.509998,40.790001,41.220001,69.019997,80.510002,85.389999,108.739998,92.190002,136.169998,,
6/17/15,210.589996,193.070007,109.099998,109.339996,51.470001,40.68,41.48,69.190002,80.730003,85.540001,109.010002,92.349998,136.25,,
6/18/15,212.710007,195.039993,110.690002,110.43,51.939999,41.07,41.849998,69.93,81.629997,86.32,110.150002,93.199997,137.910004,,
6/19/15,210.809998,193.850006,109.889999,109.889999,51.700001,40.98,41.470001,69.540001,81.260002,85.830002,109.559998,92.989998,137.75,,
6/22/15,211.889999,194.270004,110.699997,110.610001,52.59,41.689999,42.009998,69.940002,81.589996,85.800003,110.099998,93.5,138.360001,,
6/23/15,212.050003,194.410004,110.790001,110.720001,52.799999,41.84,42.389999,69.889999,81.459999,85.870003,110.209999,93.400002,138.419998,,
6/24/15,210.509995,193.020004,110.220001,109.879997,52.389999,41.5,42.169998,69.370003,80.75,85.18,109.440002,92.690002,136.929993,,
6/25/15,209.830002,192.419998,110,109.540001,52.330002,41.490002,42.02,69.099998,80.419998,84.879997,109.129997,92.269997,136.779999,,
6/26/15,209.899994,192.419998,109.269997,109.010002,51.740002,40.939999,41.25,68.660004,80.089996,84.970001,108.980003,92.370003,136.389999,,
6/29/15,205.470001,188.320007,106.690002,106.690002,50.310001,39.709999,40.34,67.339996,78.57,83.279999,106.540001,90.410004,133.259995,,
6/30/15,205.889999,188.759995,107.07,107.019997,50.330002,39.650002,40.880001,67.32,78.580002,83.349998,107,90.57,134.240005,,
7/1/15,207.570007,190.270004,107.919998,107.720001,50.580002,39.91,40.880001,67.769997,79.349998,84.010002,107.839996,91.129997,134.490005,,
7/2/15,207.320007,190.130005,107.949997,107.580002,50.700001,40.009998,41.07,67.790001,79.290001,83.900002,107.809998,91.220001,133.850006,,
7/6/15,206.669998,189.5,107.699997,107.300003,49.630001,39.189999,39.93,67.57,79.089996,83.519997,107.550003,90.769997,133.589996,,
7/7/15,208.009995,190.75,107.970001,107.900002,49.48,39.18,39.32,68.080002,79.830002,84.129997,108.120003,91.410004,134.220001,,
7/8/15,204.529999,187.509995,106.089996,106.089996,48.169998,38.23,37.869999,67.129997,78.730003,82.779999,106.230003,89.760002,132.119995,,
7/9/15,204.800003,187.850006,106.029999,106.269997,48.919998,38.849998,38.639999,67.169998,78.900002,82.970001,106.379997,89.889999,132.710007,,
7/10/15,207.479996,190.240005,107.650002,107.599998,50.27,40.029999,39.73,67.879997,79.75,83.900002,107.879997,90.779999,134.169998,,
7/13/15,209.759995,192.369995,109.540001,108.82,50.490002,40.200001,39.98,68.510002,80.580002,84.699997,109.230003,91.57,135.449997,,
7/14/15,210.720001,193.220001,110.260002,109.32,50.830002,40.48,40.080002,68.730003,80.769997,85.050003,109.839996,91.870003,136.309998,,
7/15/15,210.630005,193.139999,110.379997,109.190002,50.529999,40.32,39.59,68.599998,80.620003,84.989998,109.699997,91.5,135.360001,,
7/16/15,212.270004,194.619995,111.940002,109.940002,50.91,40.66,40.060001,69.110001,81.080002,85.529999,110.68,91.93,136.360001,,
7/17/15,212.470001,194.850006,113.589996,109.959999,50.810001,40.599998,40.049999,68.779999,80.760002,85.269997,111.309998,91.279999,135.770004,,
7/20/15,212.619995,194.940002,113.980003,109.940002,50.860001,40.689999,39.799999,68.730003,80.839996,85.18,111.610001,90.830002,135.490005,,
7/21/15,211.759995,194.169998,113.910004,109.489998,50.77,40.580002,39.810001,68.339996,80.190002,84.669998,111.330002,90.43,134.880005,,
7/22/15,211.289993,193.789993,112.620003,109.330002,50.32,40.240002,39.279999,68.139999,80.010002,84.620003,110.879997,90.709999,135.350006,,
7/23/15,210.139999,192.679993,112.199997,108.699997,50.139999,40.110001,38.950001,67.779999,79.639999,84.169998,110.239998,90.25,134.369995,,
7/24/15,207.940002,190.669998,111.099998,107.559998,49.509998,39.68,38.389999,67.110001,79.029999,83.239998,109.209999,89.589996,132.809998,,
7/27/15,206.740005,189.589996,110.18,106.849998,49.099998,39.43,37.529999,66.860001,78.610001,82.769997,108.510002,89.040001,131.539993,,
7/28/15,209.309998,191.889999,111.129997,108.120003,49.669998,39.919998,37.889999,67.610001,79.510002,83.739998,109.93,90.110001,132.990005,,
7/29/15,210.770004,193.179993,111.550003,108.839996,49.860001,40.060001,38.240002,68.150002,80.290001,84.440002,110.519997,90.980003,133.839996,,
7/30/15,210.820007,193.279999,112.080002,108.949997,49.779999,40.040001,38,68.18,80.290001,84.480003,110.620003,91.300003,134.279999,,
7/31/15,210.449997,192.949997,111.949997,108.839996,50.049999,40.23,38.32,68.029999,80.279999,84.199997,110.519997,91.419998,134.910004,,
8/3/15,209.729996,192.350006,111.599998,108.449997,49.779999,40.110001,37.689999,67.830002,80.150002,83.93,110.169998,91.050003,134.300003,,
8/4/15,209.320007,191.970001,111.389999,108.269997,49.810001,40.150002,37.810001,67.699997,80.120003,83.760002,109.970001,90.889999,133.949997,,
8/5/15,210.100006,192.639999,112.25,108.639999,50.099998,40.360001,37.849998,67.989998,80.68,84.110001,110.339996,91.139999,134.220001,,
8/6/15,208.350006,191.169998,110.449997,107.709999,49.84,40.18,37.580002,67.669998,79.970001,83.739998,109.010002,90.800003,132.220001,,
8/7/15,207.919998,190.669998,110.309998,107.43,49.799999,40.139999,37.540001,67.419998,79.660004,83.410004,108.879997,90.709999,131.75,,
8/10/15,210.630005,193.089996,111.57,108.769997,50.439999,40.630001,38.18,68.279999,80.440002,84.550003,110.099998,92.220001,133.259995,,
8/11/15,208.660004,191.330002,110.139999,107.790001,49.580002,39.990002,37.360001,67.699997,79.800003,83.809998,109.139999,91.400002,132.119995,,
8/12/15,208.919998,191.490005,110.519997,107.900002,49.259998,39.73,36.779999,67.82,79.809998,83.839996,109.25,91.620003,132.029999,,
8/13/15,208.699997,191.279999,110.339996,107.75,49.130001,39.720001,36.709999,67.699997,79.720001,83.720001,109.190002,91.510002,131.820007,,
8/14/15,209.360001,192.020004,110.510002,108.160004,49.18,39.790001,36.82,68,80.029999,84.089996,109.57,91.970001,132.320007,,
8/17/15,210.559998,193.089996,111.43,108.849998,49.09,39.709999,36.43,68.239998,80.410004,84.43,110.400002,92.480003,133.860001,,
8/18/15,209.929993,192.5,110.860001,108.57,48.709999,39.400002,36.009998,68.019997,80.260002,84.25,110.080002,92.290001,132.949997,,
8/19/15,208.279999,190.979996,110.129997,107.599998,48.220001,39.080002,35.52,67.449997,79.620003,83.43,109.370003,91.559998,131.619995,,
8/20/15,204.009995,186.970001,107.080002,105.260002,47.139999,38.119999,34.98,66.349998,78.419998,81.870003,106.68,89.720001,128.039993,,
8/21/15,197.630005,181.039993,102.400002,102.230003,46.009998,37.16,33.860001,64.510002,76.150002,79.519997,103.110001,87.599998,125.699997,,
8/24/15,189.550003,173.789993,98.459999,98.120003,44.34,35.91,32.189999,61.439999,72.870003,76.129997,99.019997,83.889999,121.040001,,
8/25/15,187.229996,171.580002,98.089996,96.949997,44.68,36.27,32.630001,60.849998,72.309998,74.980003,98.18,82.720001,119.760002,,
8/26/15,194.679993,178.360001,103.029999,100.470001,45.849998,37.209999,33.759998,63.060001,74.790001,77.769997,102.199997,85.139999,122.879997,,
8/27/15,199.160004,182.720001,105.639999,102.900002,46.709999,37.700001,35.119999,64.519997,76.220001,79.709999,104.620003,87.470001,125.720001,,
8/28/15,199.240005,182.720001,105.620003,102.980003,46.669998,37.599998,34.610001,64.550003,76.139999,79.699997,104.720001,87.779999,126.629997,,
8/31/15,197.539993,181.110001,104.309998,102.209999,46.330002,37.32,34.540001,64.18,75.57,79.260002,103.589996,87.389999,125.480003,,
9/1/15,191.770004,175.580002,101.050003,99.209999,44.779999,36.099998,33.189999,62.25,73.629997,76.870003,100.660004,84.860001,122.220001,,
9/2/15,195.410004,179.119995,103.900002,101.07,45.439999,36.66,33.689999,63.220001,74.830002,78.120003,102.75,85.940002,124.300003,,
9/3/15,195.649994,179.270004,103.389999,101.199997,45.490002,36.709999,33.84,63.43,75.029999,78.389999,102.610001,86.459999,124.419998,,
9/4/15,192.589996,176.490005,102.160004,99.760002,44.389999,35.889999,32.779999,62.419998,73.93,77.07,101.32,85.209999,123.220001,,
9/8/15,197.460007,180.970001,105.040001,102.269997,45.689999,36.93,33.880001,63.950001,75.699997,78.989998,103.82,87.269997,126.059998,,
9/9/15,194.759995,178.570007,103.860001,100.870003,45.5,36.790001,33.689999,63.049999,74.660004,77.870003,102.440002,86.290001,124.57,,
9/10/15,195.850006,179.570007,104.989998,101.410004,45.790001,37.029999,33.939999,63.27,74.730003,78.239998,103.120003,86.5,124.769997,,
9/11/15,196.740005,180.320007,105.57,101.860001,45.77,37.02,34.07,63.400002,75.059998,78.470001,103.730003,86.660004,125.629997,,
9/14/15,195.979996,179.639999,105.25,101.470001,45.540001,36.75,34.07,63.209999,74.639999,78.18,103.379997,86.389999,125.18,,
9/15/15,198.449997,181.979996,106.489998,102.75,45.84,37.02,34.419998,64.07,75.57,79.230003,104.559998,87.419998,126.620003,,
9/16/15,200.139999,183.570007,107.089996,103.620003,46.610001,37.549999,35.220001,64.699997,76.099998,79.93,105.379997,88.419998,127.699997,,
9/17/15,199.699997,183.089996,107.129997,103.470001,46.650002,37.57,35.220001,64.540001,76.059998,79.650002,105.360001,88.209999,128.210007,,
9/18/15,195.360001,180.130005,105.349998,101.839996,45.560001,36.669998,34.360001,63.560001,74.779999,78.25,103.889999,86.699997,126.489998,,
9/21/15,196.440002,180.100006,105.68,102.25,45.599998,36.669998,34.439999,63.830002,75.260002,78.120003,103.900002,86.93,126.260002,,
9/22/15,193.899994,177.75,104.099998,100.879997,44.529999,35.810001,33.77,63.119999,74.389999,77.190002,102.489998,85.419998,124.290001,,
9/23/15,193.600006,177.429993,104.18,100.68,44.259998,35.639999,33.259998,62.389999,73.699997,77,102.339996,83.949997,123.93,,
9/24/15,192.929993,176.880005,103.800003,100.269997,44.130001,35.52,33.200001,62.360001,73.550003,76.760002,101.860001,83.82,123.040001,,
9/25/15,192.869995,176.759995,102.919998,99.610001,44.200001,35.689999,32.689999,62.59,73.720001,76.980003,101.470001,83.93,120.879997,,
9/28/15,187.910004,172.309998,99.989998,96.940002,43.259998,35,31.959999,61.380001,72.419998,75.239998,98.400002,81.550003,116.790001,,
9/29/15,188.080002,172.399994,99.470001,96.889999,43.349998,34.93,32.220001,61.610001,72.669998,75.510002,98.139999,81.57,115.910004,,
9/30/15,191.589996,175.710007,101.760002,98.720001,44.32,35.639999,33.09,62.650002,73.739998,76.75,100.290001,83.239998,117.779999,,
10/1/15,192.130005,176.199997,102.220001,98.919998,44.419998,35.740002,33.200001,62.59,73.720001,76.839996,100.709999,83.120003,117.779999,,
10/2/15,195,178.75,104.010002,100.360001,45.310001,36.330002,34.07,63.459999,74.730003,77.839996,102.290001,84.470001,119.970001,,
10/5/15,198.470001,181.960007,105.5,102.209999,46.240002,37.060001,34.75,64.839996,76.099998,79.470001,103.849998,86.099998,122.339996,,
10/6/15,197.789993,181.350006,105,101.879997,46.23,37.099998,34.66,64.860001,75.760002,79.339996,103.169998,85.940002,121.360001,,
10/7/15,199.410004,182.869995,105.629997,102.800003,47,37.540001,35.52,65.470001,76.279999,80.040001,103.949997,86.870003,123.169998,,
10/8/15,201.210007,184.479996,106.050003,103.690002,47.330002,37.849998,35.98,66.160004,77.239998,80.809998,104.800003,88.029999,124.110001,,
10/9/15,201.330002,184.580002,106.529999,103.830002,47.459999,37.93,36.02,66.029999,77.379997,80.699997,105.160004,87.879997,124.699997,,
10/12/15,201.520004,184.800003,106.790001,103.849998,47.139999,37.860001,35.82,65.949997,77.449997,80.660004,105.379997,87.720001,124.339996,,
10/13/15,200.25,183.570007,106.099998,103.089996,46.48,37.41,35.18,65.580002,76.809998,80.230003,104.550003,87.129997,122.580002,,
10/14/15,199.289993,182.710007,105.93,102.559998,46.740002,37.470001,35.450001,65.360001,76.199997,79.830002,104.120003,86.839996,121.529999,,
10/15/15,202.350006,185.449997,107.669998,104.110001,47.57,38.16,36.259998,66.239998,76.980003,80.989998,105.769997,87.68,123.900002,,
10/16/15,203.270004,186.199997,108.120003,104.510002,47.549999,38.139999,36.369999,66.639999,77.309998,81.349998,106.139999,87.800003,123.980003,,
10/19/15,203.369995,186.419998,108.739998,104.629997,47.23,37.98,36,66.5,77.32,81.209999,106.449997,87.580002,124.209999,,
